pid,year,p_region,p_age,p_sex,p_married,p_edu,Ind
335603,2012.297,3.362261,31.227173,0.6329033,1.3140383,2.480174,6.040962
335701,2012.297,3.3622801,31.227179,0.6328962,1.3140534,2.4801726,6.040975
335902,2003.9668,0.78910184,9.951358,0.24075261,0.40128958,0.88596463,2.0548055
336001,2008.1213,2.1334734,20.190794,0.44084367,0.8445256,1.6598771,4.098216
336003,2020.6484,5.8199186,53.2998,1.0174406,2.2532616,4.1207466,9.926624
336203,2020.6484,5.8199186,53.29981,1.0174329,2.2532501,4.1207466,9.926624
336302,2020.6484,5.8199506,53.299843,1.017451,2.2532687,4.1207438,9.926646
336303,2012.297,3.362273,31.227238,0.632896,1.3140334,2.480166,6.040974
336304,2008.1213,2.1334755,20.190815,0.44083604,0.84451044,1.6598833,4.098214
336401,2003.9668,0.78909814,9.951351,0.24074227,0.40128374,0.8859635,2.0548022
336405,2012.297,3.3622782,31.22723,0.6328898,1.3140486,2.4801655,6.040975
336406,2016.4728,4.5911226,42.263626,0.82512623,1.7836472,3.300475,7.9838047
336501,2020.6484,5.8199453,53.29984,1.0174313,2.253253,4.120735,9.926648
336502,2016.4728,4.591131,42.263607,0.82512534,1.7836543,3.3004677,7.9837985
336601,2016.4728,4.59113,42.263603,0.8251236,1.7836462,3.300469,7.9837956
336602,2012.297,3.3622725,31.22719,0.63290656,1.3140596,2.480166,6.0409765
336603,2008.1213,2.1334772,20.190784,0.44083795,0.8445332,1.6598799,4.098214
336604,2003.9668,0.7890979,9.951324,0.24073887,0.40127945,0.8859599,2.0547934
336701,2008.1213,2.1334693,20.190794,0.4408397,0.8445357,1.6598787,4.0982113
336801,2016.4728,4.591134,42.263596,0.8251249,1.7836486,3.3004634,7.9838047
336802,2012.297,3.3622758,31.22719,0.63290465,1.3140634,2.4801583,6.0409756
336804,2003.9668,0.78909636,9.951335,0.24074379,0.40128237,0.885963,2.0548005
336805,2003.9668,0.7890984,9.951322,0.24073741,0.40128148,0.88596076,2.0547934
336901,2008.1213,2.1334734,20.190784,0.44083554,0.8445257,1.6598761,4.0982184
337001,2012.297,3.3622727,31.22723,0.6328959,1.3140626,2.4801693,6.0409718
337003,2012.297,3.362261,31.227234,0.6328945,1.3140297,2.4801793,6.0409603
337004,2003.9668,0.789098,9.951339,0.24074408,0.4012844,0.88596433,2.0548015
337101,2003.9668,0.78910184,9.951347,0.24074054,0.40128154,0.8859628,2.0548027
337102,2003.9668,0.7891009,9.951336,0.24074787,0.4012888,0.88596535,2.054798
337201,2008.1213,2.1334565,20.190758,0.44083604,0.8444977,1.6598756,4.0982084
337202,2016.4728,4.5911307,42.263622,0.82511324,1.783657,3.3004766,7.9838004
337203,2008.1213,2.1334825,20.19078,0.4408334,0.8445257,1.6598742,4.098219
337204,2003.9668,0.78909934,9.951331,0.2407395,0.40128654,0.8859632,2.0548005
337304,2008.1213,2.133479,20.1908,0.44083697,0.84453726,1.6598775,4.098214
337402,2003.9668,0.78910017,9.951344,0.24074507,0.40127724,0.8859646,2.054801
337503,2012.297,3.3622754,31.227205,0.63290054,1.3140627,2.4801612,6.040975
337504,2003.9668,0.78909636,9.9513235,0.24074045,0.40128744,0.8859626,2.0547967
337505,2012.297,3.362265,31.227213,0.6329034,1.3140494,2.4801693,6.040972
337602,2003.9668,0.7890974,9.951326,0.24074337,0.40128195,0.8859585,2.0547938
337701,2016.4728,4.591123,42.263622,0.82511324,1.7836379,3.300467,7.9838004
337702,2003.9668,0.78909886,9.951338,0.24074331,0.4012828,0.8859633,2.0547957
337703,2003.9668,0.7891028,9.951364,0.24074888,0.40129304,0.8859633,2.0548084
337704,2003.9668,0.78909826,9.951329,0.24074146,0.40127867,0.8859657,2.0547936
337901,2020.6484,5.8199286,53.29985,1.0174413,2.253262,4.1207514,9.926639
337902,2003.9668,0.78909564,9.951333,0.24074456,0.40128678,0.885962,2.054795
337903,2012.297,3.36227,31.227177,0.6328898,1.314035,2.480165,6.040969
337905,2016.4728,4.591121,42.263603,0.82511896,1.7836531,3.300469,7.9838004
338001,2008.1213,2.1334748,20.19082,0.4408394,0.8445076,1.6598845,4.09822
338103,2016.4728,4.5911465,42.263596,0.8251191,1.783657,3.3004806,7.9838023
338104,2016.4728,4.5911474,42.26359,0.8251271,1.783655,3.3004773,7.9837923
338201,2012.297,3.3622706,31.227182,0.6328924,1.3140515,2.4801712,6.040977
338202,2003.9668,0.7890966,9.951328,0.24074334,0.4012831,0.8859657,2.054795
338203,2016.4728,4.591133,42.263596,0.82511294,1.7836658,3.3004649,7.983806
338401,2012.297,3.3622637,31.227217,0.63290197,1.3140532,2.4801702,6.0409656
338403,2003.9668,0.78909993,9.951346,0.24074316,0.4012739,0.88596207,2.0547998
338501,2016.4728,4.5911427,42.263603,0.8251335,1.7836448,3.3004873,7.9837885
338503,2003.9668,0.7890991,9.951321,0.2407428,0.40128034,0.88596207,2.054792
338602,2020.6484,5.8199425,53.299824,1.0174427,2.253272,4.120737,9.926648
338802,2008.1213,2.1334677,20.190788,0.4408417,0.84453547,1.6598747,4.0982127
338804,2020.6484,5.819945,53.29982,1.0174303,2.2532868,4.1207247,9.926646
338903,2008.1213,2.133468,20.190813,0.44083762,0.844527,1.6598794,4.09822
338904,2012.297,3.3622632,31.22723,0.6329046,1.3140353,2.4801683,6.0409684
339102,2012.297,3.3622699,31.227194,0.63290834,1.3140602,2.4801683,6.040974
339103,2016.4728,4.5911355,42.263588,0.82511854,1.7836512,3.3004682,7.983799
339104,2003.9668,0.78909993,9.9513445,0.24074706,0.40128446,0.8859665,2.0548038
339201,2008.1213,2.1334713,20.190773,0.44083318,0.8445178,1.6598754,4.098218
339202,2008.1213,2.1334734,20.190786,0.44084367,0.84451985,1.659878,4.098217
339203,2003.9668,0.7890996,9.951322,0.24073783,0.4012879,0.8859625,2.054796
339204,2016.4728,4.5911484,42.2636,0.8251173,1.7836524,3.30047,7.983802
339304,2012.297,3.3622715,31.227192,0.6329098,1.3140564,2.480163,6.040981
339501,2003.9668,0.7890973,9.951336,0.24074641,0.40127897,0.8859648,2.054802
339701,2008.1213,2.1334684,20.190826,0.44083875,0.8444996,1.6598854,4.0982156
339703,2016.4728,4.591122,42.263622,0.8250972,1.7836488,3.300478,7.98378
339704,2003.9668,0.7890992,9.95134,0.24074557,0.40127563,0.8859642,2.054801
339705,2003.9668,0.78909576,9.951331,0.24074611,0.401282,0.88596475,2.0547936
339801,2003.9668,0.78909636,9.951337,0.24074754,0.40128964,0.8859626,2.0547934
339901,2003.9668,0.7891058,9.951356,0.24075064,0.4012875,0.8859662,2.054808
339903,2003.9668,0.7890973,9.951365,0.24074852,0.401285,0.8859649,2.0548067
339904,2003.9668,0.78909886,9.951339,0.24074098,0.40128016,0.8859645,2.0548003
340002,2008.1213,2.133473,20.19083,0.44083816,0.8445202,1.6598864,4.098219
340003,2003.9668,0.78910184,9.951341,0.24074656,0.40127897,0.88596123,2.054801
340004,2003.9668,0.7891035,9.951337,0.24074885,0.4012835,0.88596225,2.0548017
340301,2016.4728,4.591147,42.263573,0.82512236,1.7836512,3.3004706,7.983799
340302,2012.297,3.3622668,31.227232,0.6328968,1.314036,2.480174,6.040966
340403,2003.9668,0.7890978,9.951339,0.24073887,0.40128285,0.8859633,2.0548007
340404,2003.9668,0.7890986,9.951344,0.24074823,0.40127832,0.8859642,2.0548017
340501,2003.9668,0.7891016,9.951347,0.24074385,0.40127975,0.88596374,2.0548034
340701,2008.1213,2.1334748,20.190834,0.44084024,0.8445128,1.6598916,4.0982213
340702,2008.1213,2.1334732,20.190826,0.44084686,0.84451675,1.6598883,4.0982175
340703,2008.1213,2.1334705,20.190811,0.44084024,0.8445251,1.6598804,4.09822
340902,2003.9668,0.78909993,9.951334,0.24074277,0.40129006,0.88596106,2.054795
340904,2012.297,3.3622847,31.227196,0.63288414,1.3140464,2.480166,6.040977
340905,2008.1213,2.133472,20.190777,0.4408339,0.8445245,1.659868,4.0982246
341102,2008.1213,2.1334763,20.190817,0.4408351,0.84451425,1.6598818,4.0982156
341104,2012.297,3.362272,31.227192,0.6328822,1.314035,2.4801726,6.040971
341105,2008.1213,2.1334705,20.190783,0.44083938,0.8445256,1.6598763,4.098217
341203,2016.4728,4.5911274,42.263626,0.8251179,1.7836462,3.30048,7.983791
341204,2008.1213,2.133478,20.190779,0.4408355,0.84452975,1.6598685,4.0982194
341205,2012.297,3.362275,31.22719,0.6328894,1.3140407,2.480163,6.040979
341206,2003.9668,0.78909934,9.951365,0.24074218,0.4012894,0.8859637,2.0548081
341301,2016.4728,4.591137,42.263626,0.8251178,1.7836467,3.3004763,7.9838076
341302,2003.9668,0.7890997,9.951338,0.2407428,0.4012848,0.8859626,2.0547967
341401,2016.4728,4.5911384,42.26359,0.8251372,1.7836455,3.3004735,7.9837995
341402,2016.4728,4.5911407,42.263607,0.8251135,1.7836524,3.3004706,7.9838057
341403,2003.9668,0.7890973,9.951319,0.24074331,0.40128076,0.88596314,2.0547895
341502,2012.297,3.3622718,31.227232,0.63290346,1.3140532,2.480174,6.040967
341503,2003.9668,0.78909874,9.951335,0.24074665,0.40128523,0.8859642,2.0548005
341603,2012.297,3.362266,31.227198,0.63290834,1.3140526,2.4801664,6.0409684
341701,2003.9668,0.7890979,9.95134,0.24074,0.40128547,0.8859608,2.0547962
341801,2003.9668,0.7890965,9.951354,0.24074635,0.40128404,0.885968,2.054804
341805,2003.9668,0.7890984,9.951345,0.24074557,0.40128243,0.8859659,2.0548038
341901,2020.6484,5.819919,53.29981,1.0174494,2.2532487,4.1207457,9.926642
341904,2003.9668,0.7890943,9.951335,0.2407442,0.40128106,0.88596594,2.0547931
342002,2003.9668,0.7891011,9.95136,0.24074984,0.40128917,0.88596725,2.0548046
342003,2008.1213,2.13347,20.190796,0.4408464,0.8445271,1.6598804,4.098216
342004,2003.9668,0.7891023,9.951346,0.24074301,0.40128165,0.8859603,2.0548036
342007,2003.9668,0.7890934,9.951335,0.24074382,0.4012869,0.8859638,2.0547948
342008,2003.9668,0.7890955,9.951356,0.24074933,0.4012797,0.8859666,2.0548034
342101,2020.6484,5.819932,53.299847,1.0174329,2.253242,4.120743,9.9266405
342102,2008.1213,2.1334758,20.190798,0.44083688,0.84453475,1.6598792,4.098216
342103,2003.9668,0.789098,9.9513445,0.24074504,0.40128058,0.8859636,2.0548024
342201,2008.1213,2.1334743,20.190828,0.4408394,0.8445103,1.6598856,4.098221
342203,2012.297,3.3622649,31.227219,0.6329098,1.314045,2.4801736,6.040968
342205,2003.9668,0.78910255,9.951336,0.2407488,0.4012856,0.8859652,2.0548027
342301,2012.297,3.3622637,31.227211,0.6329004,1.3140557,2.4801755,6.040969
342302,2003.9668,0.7891016,9.951337,0.24074534,0.40128714,0.8859646,2.054801
342303,2008.1213,2.1334836,20.190838,0.44083166,0.84452045,1.6598814,4.098222
342401,2003.9668,0.7890971,9.951339,0.24074212,0.40128756,0.8859625,2.0547957
342402,2016.4728,4.5911326,42.263596,0.82512414,1.7836405,3.3004692,7.983794
342404,2003.9668,0.7890942,9.951325,0.24073443,0.40127665,0.88596123,2.0547898
342501,2008.1213,2.1334746,20.190767,0.44083038,0.84452903,1.659868,4.0982213
342502,2012.297,3.3622663,31.2272,0.6328921,1.3140527,2.480164,6.0409727
342503,2008.1213,2.1334772,20.190815,0.4408353,0.84452295,1.6598802,4.09822
342504,2003.9668,0.78909814,9.95134,0.24074227,0.4012822,0.88596445,2.054801
342601,2003.9668,0.78910315,9.951332,0.24074203,0.4012907,0.8859595,2.0547988
342602,2003.9668,0.78909945,9.951358,0.24075264,0.40128273,0.885968,2.054803
342604,2003.9668,0.78909266,9.95133,0.24074233,0.40128046,0.8859625,2.0547943
342701,2012.297,3.362262,31.227207,0.63290215,1.3140488,2.4801593,6.040977
342702,2012.297,3.3622682,31.227198,0.63290465,1.314052,2.4801698,6.0409737
342901,2003.9668,0.7890959,9.951361,0.24074489,0.40127987,0.8859686,2.0548007
343001,2016.4728,4.591138,42.263607,0.8251135,1.7836562,3.3004668,7.983795
343002,2012.297,3.36226,31.22723,0.6328952,1.3140461,2.4801722,6.040962
343101,2012.297,3.3622675,31.227219,0.6329004,1.3140557,2.4801755,6.0409727
343102,2012.297,3.3622556,31.227217,0.63289195,1.3140455,2.4801784,6.040961
343103,2003.9668,0.78910375,9.951342,0.24074396,0.4012826,0.88596326,2.0548012
343201,2016.4728,4.591124,42.263603,0.82513064,1.78366,3.3004696,7.983803
343202,2012.297,3.3622708,31.227196,0.632893,1.3140641,2.480163,6.0409718
343301,2020.6484,5.819923,53.299816,1.0174367,2.2532496,4.1207466,9.926622
343401,2020.6484,5.8199363,53.299843,1.0174489,2.253243,4.1207542,9.926642
343402,2008.1213,2.1334684,20.190784,0.44082505,0.84451616,1.6598666,4.098222
343403,2012.297,3.3622682,31.227242,0.63289976,1.3140373,2.4801812,6.040962
343501,2003.9668,0.7890967,9.951352,0.24074605,0.40128338,0.88596565,2.0548031
343502,2003.9668,0.7890974,9.9513445,0.24074778,0.4012825,0.88596517,2.0548017
343503,2003.9668,0.7890967,9.951358,0.24074352,0.40128398,0.8859647,2.0548036
343702,2003.9668,0.78909266,9.951308,0.24073887,0.4012789,0.8859578,2.0547922
343704,2003.9668,0.7890892,9.951297,0.24074146,0.4012708,0.88596004,2.0547817
343801,2003.9668,0.78909266,9.951333,0.24074188,0.40129125,0.8859631,2.0547926
344001,2008.1213,2.1334705,20.1908,0.44084597,0.8445213,1.6598821,4.098219
344101,2003.9668,0.7890985,9.951362,0.2407488,0.401281,0.8859664,2.054804
344102,2012.297,3.3622668,31.227247,0.6328881,1.3140537,2.4801588,6.0409794
344104,2008.1213,2.133474,20.190819,0.4408309,0.8445102,1.6598847,4.0982127
344301,2020.6484,5.819943,53.299843,1.0174358,2.253265,4.120734,9.926654
344401,2008.1213,2.133466,20.190775,0.44083124,0.84450364,1.6598766,4.098219
344402,2016.4728,4.5911283,42.263622,0.82510304,1.7836367,3.3004632,7.9837923
344403,2008.1213,2.1334672,20.1908,0.44083965,0.844538,1.6598823,4.098215
344404,2008.1213,2.1334624,20.19077,0.4408377,0.8445226,1.6598718,4.09822
344501,2003.9668,0.78910005,9.951331,0.2407448,0.40129292,0.88595927,2.0547953
344502,2003.9668,0.7890991,9.95136,0.24074745,0.40128154,0.88596725,2.0548058
344601,2003.9668,0.78910005,9.951334,0.24074298,0.40128356,0.8859618,2.054797
344701,2020.6484,5.819942,53.299828,1.0174341,2.2532678,4.120737,9.92665
344702,2016.4728,4.591135,42.26362,0.8251191,1.7836417,3.3004806,7.983793
344703,2003.9668,0.7890936,9.951337,0.24074382,0.4012788,0.88596237,2.0547943
344802,2012.297,3.362284,31.227175,0.6329,1.3140477,2.4801693,6.0409713
344803,2003.9668,0.7890997,9.951344,0.24074316,0.4012763,0.8859654,2.0548005
344902,2012.297,3.3622751,31.227182,0.63290095,1.3140267,2.4801774,6.0409636
344903,2016.4728,4.5911417,42.263596,0.8251249,1.7836524,3.300475,7.983801
344906,2016.4728,4.591124,42.26359,0.82513,1.7836322,3.3004677,7.983797
345001,2020.6484,5.8199315,53.299828,1.0174384,2.2532353,4.1207542,9.926626
345002,2016.4728,4.591136,42.263615,0.82512385,1.7836531,3.3004692,7.9838014
345101,2003.9668,0.7890965,9.951354,0.24074635,0.40128404,0.885968,2.054804
345202,2016.4728,4.5911407,42.263596,0.82511187,1.783655,3.3004677,7.983795
345203,2003.9668,0.78909624,9.951341,0.24074903,0.40128893,0.88596356,2.0547984
345301,2008.1213,2.1334777,20.190784,0.44082844,0.84451973,1.6598704,4.0982156
345302,2008.1213,2.133461,20.190783,0.44083256,0.8445089,1.6598771,4.098212
345303,2003.9668,0.7890912,9.951308,0.24074009,0.40127784,0.8859651,2.0547838
345401,2008.1213,2.1334722,20.190792,0.4408444,0.84454083,1.6598744,4.098215
345403,2012.297,3.362258,31.227243,0.63289726,1.3140398,2.4801707,6.040967
345404,2020.6484,5.8199425,53.299847,1.0174351,2.2532568,4.1207333,9.926644
345502,2016.4728,4.591141,42.263596,0.82512033,1.7836405,3.3004744,7.983799
345601,2012.297,3.362269,31.227201,0.6329072,1.3140589,2.4801726,6.0409646
345602,2020.6484,5.8199306,53.299816,1.0174417,2.2532563,4.1207457,9.926646
345603,2003.9668,0.7890974,9.9513235,0.2407431,0.4012859,0.8859614,2.0547965
345604,2003.9668,0.7890947,9.9513235,0.24074048,0.40128112,0.8859594,2.0547957
345701,2003.9668,0.7890996,9.951326,0.24074313,0.40128058,0.8859639,2.0547943
345703,2012.297,3.3622713,31.22721,0.63290197,1.3140627,2.4801664,6.040973
345704,2008.1213,2.1334748,20.190783,0.44083798,0.8445399,1.6598711,4.098215
345801,2020.6484,5.819941,53.299835,1.017446,2.2532582,4.1207485,9.926639
345803,2020.6484,5.8199315,53.299824,1.0174384,2.2532468,4.120756,9.926626
345804,2012.297,3.3622723,31.227182,0.63291025,1.3140602,2.4801702,6.040976
345805,2003.9668,0.7890959,9.951358,0.24074641,0.40128094,0.8859678,2.0548012
345807,2003.9668,0.789099,9.951358,0.24074018,0.40127826,0.88596696,2.0548038
345902,2012.297,3.3622637,31.227219,0.63290805,1.314048,2.4801717,6.040971
345903,2008.1213,2.1334705,20.190786,0.44083092,0.84452987,1.6598692,4.0982175
345904,2008.1213,2.1334717,20.190813,0.4408411,0.84451497,1.6598864,4.098216
346101,2008.1213,2.1334836,20.190828,0.44082922,0.84451485,1.6598747,4.0982175
346102,2016.4728,4.591137,42.263577,0.82513857,1.7836436,3.300475,7.9837933
346106,2008.1213,2.1334653,20.190798,0.44084537,0.8445399,1.6598811,4.098213
346201,2016.4728,4.591131,42.263603,0.82512987,1.7836367,3.3004806,7.983795
346203,2008.1213,2.1334682,20.190796,0.44084206,0.84453297,1.6598763,4.0982165
346301,2016.4728,4.5911207,42.26365,0.82512814,1.7836396,3.300481,7.9837933
346302,2016.4728,4.5911283,42.263615,0.82512385,1.7836417,3.300475,7.9837995
346303,2012.297,3.3622646,31.227205,0.6329026,1.3140411,2.4801664,6.040972
346304,2008.1213,2.1334696,20.190784,0.44083196,0.8445209,1.6598744,4.098219
346401,2012.297,3.362271,31.227234,0.63290364,1.314041,2.4801736,6.0409703
346402,2008.1213,2.133477,20.190807,0.44083682,0.8445264,1.6598785,4.0982165
346501,2008.1213,2.133475,20.190811,0.4408371,0.84451973,1.6598804,4.0982194
346502,2012.297,3.3622632,31.227217,0.6328996,1.3140551,2.4801688,6.0409703
346503,2003.9668,0.78910136,9.951348,0.24074912,0.4012758,0.8859655,2.0548003
346601,2012.297,3.3622699,31.227205,0.6329007,1.3140564,2.4801626,6.040972
346704,2003.9668,0.7891015,9.951338,0.2407448,0.4012854,0.88596356,2.0548005
346801,2008.1213,2.1334696,20.190779,0.44082573,0.84452474,1.6598697,4.0982156
346803,2008.1213,2.1334832,20.190817,0.44083026,0.8445165,1.6598814,4.0982223
346804,2012.297,3.3622682,31.227156,0.6328931,1.314039,2.4801614,6.040975
346902,2003.9668,0.7890996,9.951336,0.24074617,0.40128797,0.88596344,2.054795
346903,2012.297,3.3622718,31.227186,0.63289845,1.3140692,2.4801645,6.0409794
347001,2020.6484,5.819943,53.29984,1.0174663,2.2532535,4.120755,9.926635
347002,2008.1213,2.133472,20.1908,0.44083935,0.8445296,1.6598773,4.0982184
347003,2003.9668,0.78909886,9.951338,0.24074262,0.40128595,0.88596106,2.054799
347101,2012.2971,3.3622708,31.227228,0.6329085,1.3140693,2.4801652,6.0409884
347102,2012.297,3.3622708,31.227243,0.63289255,1.314051,2.480165,6.040977
347104,2003.9668,0.78909326,9.951322,0.24074057,0.4012788,0.8859635,2.0547917
347201,2016.4728,4.591147,42.26358,0.8251262,1.7836474,3.300472,7.983795
347203,2012.297,3.3622708,31.227184,0.63290226,1.3140483,2.480167,6.040973
347204,2016.4728,4.591134,42.263615,0.82512057,1.7836391,3.3004725,7.9838014
347302,2003.9668,0.7890967,9.951352,0.24074185,0.4012791,0.88596517,2.0548017
347402,2008.1213,2.133486,20.190805,0.44083112,0.8445312,1.6598723,4.0982265
347403,2016.4728,4.591135,42.263607,0.8251259,1.7836639,3.3004763,7.983798
347404,2003.9668,0.7890971,9.951343,0.24074224,0.40128702,0.8859625,2.054799
347503,2003.9668,0.7891015,9.951351,0.24074456,0.4012769,0.88596326,2.0547998
347702,2003.9668,0.789101,9.9513645,0.24074718,0.401285,0.8859637,2.0548053
347703,2003.9668,0.7890943,9.951333,0.24074271,0.40128458,0.8859652,2.0547948
347804,2003.9668,0.78909755,9.9513235,0.24073991,0.40128475,0.88595957,2.0547948
348101,2012.297,3.3622744,31.227196,0.6328875,1.3140407,2.4801702,6.0409703
348201,2008.1213,2.133474,20.19079,0.44084495,0.84453,1.6598761,4.0982194
348202,2008.1213,2.1334739,20.190796,0.44084996,0.8445319,1.6598797,4.098214
348203,2008.1213,2.1334705,20.190802,0.44084284,0.8445271,1.6598771,4.0982156
348204,2003.9668,0.7890942,9.951356,0.24074477,0.4012789,0.8859665,2.0548034
348205,2003.9668,0.789099,9.951324,0.24074006,0.40128428,0.88596046,2.0547957
348301,2016.4728,4.591132,42.263603,0.8251107,1.7836405,3.3004608,7.983798
348303,2016.4728,4.591112,42.263634,0.825094,1.7836426,3.300467,7.983786
348304,2003.9668,0.7890916,9.951303,0.24074233,0.40127164,0.8859631,2.054784
348701,2016.4728,4.591135,42.263588,0.8251335,1.7836486,3.3004873,7.9838
348702,2003.9668,0.7890971,9.951331,0.240744,0.4012847,0.88596284,2.0547931
348703,2008.1213,2.1334672,20.19078,0.4408372,0.84451044,1.6598716,4.098221
348704,2008.1213,2.133474,20.1908,0.44083512,0.84453034,1.6598754,4.098217
348802,2016.4728,4.5911365,42.263615,0.8251192,1.78366,3.3004682,7.9838
348803,2003.9668,0.78909624,9.951351,0.24074337,0.40128255,0.8859667,2.0548022
348804,2008.1213,2.1334631,20.190794,0.4408468,0.84453416,1.6598761,4.0982137
348901,2016.4728,4.591125,42.263607,0.82513803,1.7836646,3.3004684,7.9837985
348903,2008.1213,2.1334684,20.190811,0.44083726,0.84452546,1.6598787,4.098213
348904,2003.9668,0.78909874,9.951365,0.24075022,0.40128005,0.8859651,2.0548034
349002,2003.9668,0.7890985,9.951346,0.24074355,0.40127754,0.88596517,2.0548012
349101,2016.4728,4.591134,42.26361,0.8251249,1.7836524,3.3004673,7.983797
349202,2012.297,3.362278,31.2272,0.6328868,1.3140451,2.4801655,6.040971
